Time,M_CompDis,P_CompDis,D_CompDis,T_CompDis,H_CompDis,P_OgcOut,D_OgcOut,T_OgcOut,H_OgcOut,P_EvapExvIn,D_EvapExvIn,T_EvapExvIn,H_EvapExvIn,P_EvapExvOut,D_EvapExvOut,T_EvapExvOut,H_EvapExvOut,P_EvapOut,D_EvapOut,T_EvapOut,H_EvapOut,P_CompSuc,D_CompSuc,T_CompSuc,H_CompSuc,CompSpeed,EvapExvOpening,T_Amb,Vel_Ogc,T_Incar,RH_Incar,Vol_Incar,Optimal_HP,Wcomp,Qc,COP,
89,101.251,122.332,242.254,103.22,490.855,118.678,677.081,43.1349,308.065,117.714,766.04,34.6365,279.535,53.0055,459.068,16.7441,279.513,51.0797,168.299,15.2002,407.839,50.8205,138.679,23.0698,436.916,3000,0.0141368,43,2.5,40,40,501.57,118.78,1845.62,3618.91,1.96081,
90,101.241,122.332,242.243,103.226,490.865,118.678,677.084,43.1348,308.064,117.714,765.963,34.6448,279.561,53.0021,458.868,16.7414,279.539,51.0762,168.233,15.1973,407.904,50.817,138.666,23.0677,436.919,3000,0.0141354,43,2.5,40,40,501.57,118.78,1845.64,3619.59,1.96116,
91,101.232,122.331,242.232,103.231,490.873,118.678,677.086,43.1347,308.063,117.715,765.889,34.653,279.586,52.999,458.675,16.7389,279.565,51.073,168.17,15.1947,407.966,50.8138,138.653,23.0658,436.923,3000,0.0141342,43,2.5,40,40,501.57,118.78,1845.65,3620.2,1.96147,
92,101.224,122.331,242.223,103.235,490.881,118.678,677.088,43.1345,308.063,117.715,765.816,34.661,279.61,52.9962,458.49,16.7367,279.59,51.0701,168.111,15.1924,408.026,50.8109,138.642,23.0641,436.926,3000,0.0141332,43,2.5,40,40,501.57,118.78,1845.67,3620.75,1.96175,
93,101.217,122.331,242.214,103.239,490.889,118.679,677.09,43.1344,308.062,117.715,765.746,34.6688,279.634,52.9937,458.313,16.7347,279.614,51.0675,168.056,15.1903,408.082,50.8083,138.633,23.0625,436.928,3000,0.0141322,43,2.5,40,40,501.57,118.78,1845.69,3621.25,1.96201,
94,101.21,122.33,242.207,103.243,490.895,118.679,677.092,43.1343,308.062,117.715,765.678,34.6763,279.656,52.9914,458.145,16.7329,279.637,51.0651,168.003,15.1883,408.136,50.806,138.624,23.061,436.931,3000,0.0141313,43,2.5,40,40,501.57,118.78,1845.7,3621.7,1.96223,
95,101.205,122.33,242.2,103.246,490.901,118.679,677.094,43.1342,308.061,117.716,765.612,34.6834,279.678,52.9894,457.984,16.7313,279.66,51.063,167.954,15.1866,408.187,50.8039,138.616,23.0597,436.933,3000,0.0141305,43,2.5,40,40,501.57,118.78,1845.71,3622.1,1.96244,
96,101.2,122.33,242.194,103.249,490.906,118.679,677.095,43.1342,308.061,117.716,765.549,34.6903,279.699,52.9876,457.832,16.7299,279.682,51.0611,167.908,15.1851,408.236,50.802,138.609,23.0585,436.935,3000,0.0141298,43,2.5,40,40,501.57,118.78,1845.73,3622.46,1.96262,
97,101.195,122.33,242.189,103.252,490.91,118.679,677.097,43.1341,308.06,117.716,765.49,34.6969,279.719,52.9859,457.689,16.7286,279.702,51.0594,167.864,15.1837,408.282,50.8003,138.603,23.0574,436.936,3000,0.0141292,43,2.5,40,40,501.57,118.78,1845.74,3622.77,1.96278,
98,101.191,122.33,242.184,103.254,490.914,118.679,677.098,43.134,308.06,117.716,765.433,34.7031,279.738,52.9845,457.554,16.7275,279.722,51.0579,167.824,15.1825,408.325,50.7989,138.597,23.0565,436.938,3000,0.0141286,43,2.5,40,40,501.57,118.78,1845.74,3623.05,1.96292,
99,101.187,122.33,242.18,103.256,490.917,118.679,677.099,43.134,308.06,117.716,765.379,34.709,279.756,52.9832,457.427,16.7264,279.741,51.0566,167.786,15.1814,408.366,50.7975,138.592,23.0556,436.939,3000,0.0141282,43,2.5,40,40,501.57,118.78,1845.75,3623.3,1.96305,
100,101.184,122.33,242.177,103.257,490.92,118.679,677.1,43.1339,308.059,117.716,765.328,34.7146,279.773,52.9821,457.309,16.7256,279.759,51.0554,167.752,15.1805,408.404,50.7964,138.588,23.0548,436.94,3000,0.0141277,43,2.5,40,40,501.57,118.78,1845.76,3623.52,1.96316,
101,101.182,122.329,242.174,103.259,490.923,118.679,677.101,43.1338,308.059,117.716,765.28,34.7198,279.789,52.9811,457.198,16.7248,279.776,51.0544,167.719,15.1797,408.439,50.7954,138.585,23.0541,436.941,3000,0.0141273,43,2.5,40,40,501.57,118.78,1845.77,3623.71,1.96325,
102,101.179,122.329,242.172,103.26,490.925,118.679,677.102,43.1338,308.059,117.717,765.235,34.7247,279.804,52.9803,457.095,16.7241,279.792,51.0536,167.689,15.179,408.473,50.7945,138.582,23.0534,436.941,3000,0.014127,43,2.5,40,40,501.57,118.78,1845.77,3623.87,1.96333,
103,101.178,122.329,242.17,103.261,490.926,118.68,677.103,43.1337,308.059,117.717,765.193,34.7293,279.818,52.9796,457,16.7235,279.806,51.0528,167.662,15.1784,408.503,50.7938,138.579,23.0529,436.942,3000,0.0141267,43,2.5,40,40,501.57,118.78,1845.78,3624.01,1.9634,
104,101.176,122.329,242.168,103.262,490.928,118.68,677.104,43.1337,308.058,117.717,765.155,34.7335,279.831,52.9789,456.913,16.7231,279.82,51.0522,167.637,15.1778,408.532,50.7932,138.577,23.0523,436.942,3000,0.0141264,43,2.5,40,40,501.57,118.78,1845.78,3624.12,1.96346,
105,101.175,122.329,242.167,103.262,490.929,118.68,677.104,43.1337,308.058,117.717,765.119,34.7374,279.843,52.9784,456.832,16.7226,279.833,51.0517,167.613,15.1774,408.559,50.7926,138.575,23.0519,436.942,3000,0.0141262,43,2.5,40,40,501.57,118.78,1845.79,3624.22,1.96351,
106,101.174,122.329,242.166,103.263,490.93,118.68,677.105,43.1336,308.058,117.717,765.086,34.7409,279.854,52.978,456.759,16.7223,279.845,51.0512,167.592,15.1771,408.583,50.7922,138.574,23.0515,436.943,3000,0.014126,43,2.5,40,40,501.57,118.78,1845.79,3624.3,1.96355,
107,101.173,122.329,242.165,103.263,490.93,118.68,677.105,43.1336,308.058,117.717,765.056,34.7442,279.864,52.9776,456.692,16.722,279.855,51.0509,167.573,15.1768,408.606,50.7918,138.573,23.0512,436.943,3000,0.0141258,43,2.5,40,40,501.57,118.78,1845.79,3624.37,1.96358,
108,101.173,122.329,242.164,103.264,490.931,118.68,677.106,43.1336,308.058,117.717,765.029,34.7472,279.873,52.9773,456.632,16.7218,279.865,51.0506,167.556,15.1765,408.626,50.7916,138.572,23.0509,436.943,3000,0.0141257,43,2.5,40,40,501.57,118.78,1845.79,3624.42,1.96361,
109,101.172,122.329,242.164,103.264,490.931,118.68,677.106,43.1336,308.058,117.717,765.005,34.7498,279.881,52.9771,456.578,16.7216,279.874,51.0504,167.54,15.1764,408.645,50.7914,138.571,23.0506,436.943,3000,0.0141256,43,2.5,40,40,501.57,118.78,1845.8,3624.46,1.96363,
110,101.172,122.329,242.164,103.264,490.931,118.68,677.107,43.1336,308.058,117.717,764.983,34.7522,279.888,52.9769,456.531,16.7215,279.882,51.0502,167.526,15.1762,408.662,50.7912,138.571,23.0504,436.943,3000,0.0141255,43,2.5,40,40,501.57,118.78,1845.8,3624.48,1.96364,
111,101.172,122.329,242.164,103.264,490.931,118.68,677.107,43.1335,308.058,117.717,764.964,34.7543,279.895,52.9768,456.488,16.7214,279.889,51.0501,167.513,15.1761,408.677,50.7911,138.571,23.0502,436.942,3000,0.0141254,43,2.5,40,40,501.57,118.78,1845.8,3624.5,1.96365,
112,101.172,122.329,242.164,103.264,490.931,118.68,677.107,43.1335,308.058,117.717,764.947,34.7561,279.9,52.9767,456.451,16.7213,279.895,51.05,167.502,15.1761,408.691,50.791,138.571,23.05,436.942,3000,0.0141253,43,2.5,40,40,501.57,118.78,1845.8,3624.51,1.96366,
113,101.172,122.329,242.165,103.264,490.931,118.68,677.108,43.1335,308.057,117.717,764.932,34.7577,279.905,52.9767,456.419,16.7213,279.901,51.05,167.492,15.1761,408.703,50.791,138.571,23.0499,436.942,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.52,1.96366,
114,101.172,122.329,242.165,103.263,490.931,118.68,677.108,43.1335,308.057,117.717,764.92,34.7591,279.909,52.9767,456.392,16.7213,279.906,51.05,167.484,15.1761,408.714,50.791,138.571,23.0498,436.942,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.52,1.96366,
115,101.172,122.329,242.165,103.263,490.93,118.68,677.108,43.1335,308.057,117.717,764.909,34.7603,279.913,52.9767,456.368,16.7213,279.91,51.05,167.476,15.1761,408.723,50.791,138.571,23.0497,436.942,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.51,1.96365,
116,101.172,122.329,242.166,103.263,490.93,118.68,677.108,43.1335,308.057,117.717,764.9,34.7613,279.916,52.9767,456.348,16.7213,279.913,51.0501,167.47,15.1761,408.732,50.7911,138.572,23.0496,436.941,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.5,1.96365,
117,101.173,122.329,242.166,103.263,490.929,118.68,677.108,43.1335,308.057,117.717,764.892,34.7621,279.919,52.9767,456.332,16.7213,279.916,51.0501,167.465,15.1762,408.739,50.7911,138.572,23.0496,436.941,3000,0.0141251,43,2.5,40,40,501.57,118.78,1845.8,3624.49,1.96364,
118,101.173,122.329,242.167,103.263,490.929,118.68,677.108,43.1335,308.057,117.717,764.886,34.7628,279.921,52.9768,456.319,16.7213,279.919,51.0502,167.46,15.1762,408.745,50.7912,138.573,23.0495,436.941,3000,0.0141251,43,2.5,40,40,501.57,118.78,1845.8,3624.48,1.96363,
119,101.173,122.33,242.167,103.262,490.929,118.68,677.108,43.1335,308.057,117.717,764.881,34.7633,279.922,52.9768,456.309,16.7214,279.921,51.0503,167.456,15.1763,408.75,50.7913,138.573,23.0495,436.941,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.46,1.96362,
120,101.174,122.33,242.168,103.262,490.928,118.68,677.109,43.1335,308.057,117.717,764.877,34.7637,279.923,52.9769,456.301,16.7214,279.922,51.0504,167.453,15.1763,408.754,50.7913,138.574,23.0495,436.94,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.45,1.96362,
121,101.174,122.33,242.168,103.262,490.928,118.68,677.109,43.1335,308.057,117.717,764.874,34.7641,279.924,52.977,456.295,16.7215,279.924,51.0504,167.451,15.1764,408.757,50.7914,138.574,23.0495,436.94,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.43,1.96361,
122,101.174,122.33,242.169,103.262,490.928,118.68,677.109,43.1335,308.057,117.717,764.872,34.7643,279.925,52.977,456.29,16.7215,279.925,51.0505,167.449,15.1765,408.76,50.7915,138.574,23.0494,436.94,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.42,1.9636,
123,101.174,122.33,242.169,103.262,490.927,118.68,677.109,43.1335,308.057,117.717,764.871,34.7645,279.926,52.9771,456.287,16.7216,279.925,51.0505,167.447,15.1765,408.762,50.7915,138.575,23.0494,436.94,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.8,3624.41,1.96359,
124,101.175,122.33,242.17,103.262,490.927,118.68,677.109,43.1335,308.057,117.718,764.87,34.7646,279.926,52.9771,456.285,16.7216,279.926,51.0506,167.446,15.1765,408.764,50.7916,138.575,23.0494,436.94,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.81,3624.4,1.96358,
125,101.175,122.33,242.17,103.262,490.927,118.68,677.11,43.1335,308.057,117.718,764.869,34.7647,279.926,52.9771,456.283,16.7216,279.926,51.0506,167.445,15.1766,408.766,50.7916,138.575,23.0494,436.94,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.81,3624.39,1.96358,
126,101.175,122.33,242.171,103.262,490.927,118.681,677.11,43.1335,308.057,117.718,764.869,34.7648,279.927,52.9772,456.282,16.7216,279.926,51.0507,167.444,15.1766,408.767,50.7916,138.575,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.81,3624.38,1.96357,
127,101.175,122.33,242.171,103.262,490.927,118.681,677.111,43.1335,308.057,117.718,764.868,34.7649,279.927,52.9772,456.281,16.7217,279.927,51.0507,167.444,15.1766,408.768,50.7917,138.575,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.82,3624.38,1.96357,
128,101.175,122.331,242.171,103.262,490.927,118.681,677.111,43.1335,308.057,117.718,764.868,34.765,279.927,52.9772,456.28,16.7217,279.927,51.0507,167.444,15.1766,408.768,50.7917,138.575,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.82,3624.37,1.96356,
129,101.175,122.331,242.172,103.262,490.927,118.681,677.112,43.1335,308.057,117.718,764.867,34.765,279.927,52.9773,456.28,16.7217,279.927,51.0507,167.444,15.1767,408.768,50.7917,138.576,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.82,3624.37,1.96355,
130,101.175,122.331,242.172,103.262,490.927,118.681,677.112,43.1335,308.057,117.718,764.867,34.7651,279.927,52.9773,456.279,16.7217,279.927,51.0508,167.444,15.1767,408.768,50.7918,138.576,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.82,3624.36,1.96355,
131,101.175,122.331,242.172,103.262,490.927,118.681,677.113,43.1335,308.057,117.719,764.867,34.7652,279.927,52.9773,456.279,16.7218,279.927,51.0508,167.444,15.1767,408.768,50.7918,138.576,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.83,3624.35,1.96354,
132,101.175,122.331,242.172,103.262,490.927,118.681,677.113,43.1335,308.056,117.719,764.867,34.7652,279.928,52.9773,456.279,16.7218,279.927,51.0508,167.444,15.1767,408.768,50.7918,138.576,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.83,3624.35,1.96353,
133,101.175,122.331,242.173,103.262,490.927,118.682,677.114,43.1335,308.056,117.719,764.867,34.7653,279.928,52.9774,456.279,16.7218,279.928,51.0509,167.444,15.1768,408.768,50.7919,138.576,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.83,3624.34,1.96353,
134,101.176,122.331,242.173,103.262,490.927,118.682,677.114,43.1335,308.056,117.719,764.867,34.7653,279.928,52.9774,456.279,16.7218,279.928,51.0509,167.445,15.1768,408.768,50.7919,138.576,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.83,3624.34,1.96352,
135,101.176,122.332,242.173,103.262,490.927,118.682,677.115,43.1335,308.056,117.719,764.867,34.7653,279.928,52.9774,456.279,16.7219,279.928,51.0509,167.445,15.1768,408.768,50.7919,138.576,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.84,3624.33,1.96352,
136,101.176,122.332,242.174,103.262,490.927,118.682,677.116,43.1335,308.056,117.719,764.867,34.7654,279.928,52.9775,456.279,16.7219,279.928,51.051,167.445,15.1768,408.768,50.7919,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.84,3624.33,1.96351,
137,101.176,122.332,242.174,103.262,490.927,118.682,677.116,43.1335,308.056,117.719,764.867,34.7654,279.928,52.9775,456.279,16.7219,279.928,51.051,167.445,15.1768,408.768,50.792,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.84,3624.32,1.96351,
138,101.176,122.332,242.174,103.262,490.927,118.682,677.116,43.1335,308.056,117.719,764.867,34.7654,279.928,52.9775,456.279,16.7219,279.928,51.051,167.445,15.1769,408.767,50.792,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.84,3624.32,1.9635,
139,101.176,122.332,242.174,103.262,490.927,118.682,677.117,43.1335,308.056,117.72,764.867,34.7654,279.928,52.9775,456.28,16.7219,279.928,51.051,167.446,15.1769,408.767,50.792,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.84,3624.31,1.9635,
140,101.176,122.332,242.175,103.262,490.926,118.682,677.117,43.1335,308.056,117.72,764.867,34.7654,279.928,52.9775,456.28,16.722,279.928,51.051,167.446,15.1769,408.767,50.792,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.85,3624.31,1.96349,
141,101.176,122.332,242.175,103.262,490.926,118.683,677.118,43.1335,308.056,117.72,764.868,34.7654,279.928,52.9776,456.281,16.722,279.928,51.0511,167.446,15.1769,408.767,50.792,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.85,3624.31,1.96349,
142,101.176,122.332,242.175,103.262,490.926,118.683,677.118,43.1335,308.055,117.72,764.868,34.7654,279.928,52.9776,456.281,16.722,279.928,51.0511,167.446,15.1769,408.767,50.7921,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.85,3624.3,1.96349,
143,101.176,122.332,242.175,103.262,490.926,118.683,677.119,43.1335,308.055,117.72,764.868,34.7654,279.928,52.9776,456.282,16.722,279.928,51.0511,167.446,15.1769,408.767,50.7921,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.85,3624.3,1.96348,
144,101.177,122.332,242.175,103.262,490.926,118.683,677.119,43.1335,308.055,117.72,764.868,34.7654,279.927,52.9776,456.282,16.722,279.928,51.0511,167.447,15.1769,408.766,50.7921,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.85,3624.3,1.96348,
145,101.177,122.333,242.175,103.263,490.926,118.683,677.119,43.1335,308.055,117.72,764.869,34.7653,279.927,52.9776,456.283,16.722,279.927,51.0511,167.447,15.177,408.766,50.7921,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.85,3624.29,1.96348,
146,101.177,122.333,242.176,103.263,490.926,118.683,677.12,43.1335,308.055,117.72,764.869,34.7653,279.927,52.9776,456.283,16.722,279.927,51.0511,167.447,15.177,408.766,50.7921,138.577,23.0494,436.939,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.29,1.96347,
147,101.177,122.333,242.176,103.263,490.926,118.683,677.12,43.1335,308.055,117.72,764.869,34.7653,279.927,52.9776,456.284,16.722,279.927,51.0511,167.447,15.177,408.766,50.7921,138.577,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.29,1.96347,
148,101.177,122.333,242.176,103.263,490.926,118.683,677.12,43.1335,308.055,117.72,764.869,34.7653,279.927,52.9777,456.284,16.722,279.927,51.0511,167.447,15.177,408.766,50.7921,138.577,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.29,1.96347,
149,101.177,122.333,242.176,103.263,490.926,118.683,677.121,43.1335,308.055,117.72,764.87,34.7653,279.927,52.9777,456.285,16.722,279.927,51.0512,167.448,15.177,408.765,50.7921,138.578,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.29,1.96347,
150,101.177,122.333,242.176,103.263,490.926,118.683,677.121,43.1335,308.055,117.72,764.87,34.7653,279.927,52.9777,456.285,16.7221,279.927,51.0512,167.448,15.177,408.765,50.7921,138.578,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.29,1.96347,
151,101.177,122.333,242.176,103.263,490.926,118.683,677.121,43.1335,308.055,117.72,764.87,34.7652,279.927,52.9777,456.286,16.7221,279.927,51.0512,167.448,15.177,408.765,50.7921,138.578,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.28,1.96346,
152,101.177,122.333,242.176,103.263,490.926,118.683,677.121,43.1335,308.055,117.721,764.871,34.7652,279.927,52.9777,456.286,16.7221,279.927,51.0512,167.448,15.177,408.765,50.7922,138.578,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.28,1.96346,
153,101.177,122.333,242.176,103.263,490.926,118.683,677.122,43.1335,308.055,117.721,764.871,34.7652,279.927,52.9777,456.287,16.7221,279.927,51.0512,167.448,15.177,408.765,50.7922,138.578,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.28,1.96346,
154,101.177,122.333,242.176,103.263,490.926,118.683,677.122,43.1335,308.055,117.721,764.871,34.7652,279.927,52.9777,456.287,16.7221,279.927,51.0512,167.448,15.177,408.764,50.7922,138.578,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.86,3624.28,1.96346,
155,101.177,122.333,242.176,103.263,490.926,118.683,677.122,43.1335,308.055,117.721,764.871,34.7652,279.927,52.9777,456.288,16.7221,279.927,51.0512,167.449,15.177,408.764,50.7922,138.578,23.0494,436.938,3000,0.0141252,43,2.5,40,40,501.57,118.78,1845.87,3624.28,1.96346,
