Time,M_CompDis,P_CompDis,D_CompDis,T_CompDis,H_CompDis,P_OgcOut,D_OgcOut,T_OgcOut,H_OgcOut,P_EvapExvIn,D_EvapExvIn,T_EvapExvIn,H_EvapExvIn,P_EvapExvOut,D_EvapExvOut,T_EvapExvOut,H_EvapExvOut,P_EvapOut,D_EvapOut,T_EvapOut,H_EvapOut,P_CompSuc,D_CompSuc,T_CompSuc,H_CompSuc,CompSpeed,EvapExvOpening,T_Amb,Vel_Ogc,T_Incar,RH_Incar,Vol_Incar,Optimal_HP,Wcomp,Qc,COP,
358,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
359,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
360,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
361,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
362,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
363,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
364,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
365,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
366,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
367,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
368,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
369,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
370,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
371,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
372,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
373,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
374,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
375,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
376,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
377,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
378,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
379,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
380,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
381,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
382,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
383,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
384,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
385,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
386,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
387,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
388,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
389,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
390,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
391,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
392,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
393,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
394,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
395,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
396,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
397,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
398,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
399,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
400,119.921,123.721,232.224,110.94,502.609,118.686,674.764,43.3183,308.769,117.381,767.67,34.3823,278.876,49.1812,406.896,13.6335,278.876,46.2811,145.779,11.1482,413.104,45.879,119.765,20.6924,443.044,4000,0.0162826,43,2.5,40,40,501.57,118.78,2539.79,4468.16,1.75926,
